date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,genre,broad_genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
3/7/15,2015,Wonderland,wonderland,taylor swift,taylor swift,51,0,1,51,Hot Shot Debut,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,6iWMI5oOhWrDbLbjmwTWFq,,"[u'dance pop', u'pop', u'post-teen pop']",pop,https://api.spotify.com/v1/audio-analysis/6iWMI5oOhWrDbLbjmwTWFq,0.696,0.189,183.803,0.0532,0.0446,3.29E-05,4,0.41,8,245560,-5.434,0.195,1
3/7/15,2015,6 God,6 god,drake,drake,83,0,1,83,New,https://embed.spotify.com/?uri=spotify:track:0GQKP2WgHvBA8Nzb4xZu36,0GQKP2WgHvBA8Nzb4xZu36,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",rap,https://api.spotify.com/v1/audio-analysis/0GQKP2WgHvBA8Nzb4xZu36,0.623,0.125,105.45,0.106,0.0248,0,4,0.859,2,180667,-8.596,0.482,1
3/7/15,2015,Now & Forever,now & forever,drake,drake,95,0,1,95,New,https://embed.spotify.com/?uri=spotify:track:3ougl2AEOsSN6AX5MiFOxx,3ougl2AEOsSN6AX5MiFOxx,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",rap,https://api.spotify.com/v1/audio-analysis/3ougl2AEOsSN6AX5MiFOxx,0.481,0.101,107.806,0.0322,0.124,0,4,0.555,10,281320,-7.419,0.0981,0
3/7/15,2015,6 Man,6 man,drake,drake,97,0,1,97,New,https://embed.spotify.com/?uri=spotify:track:48S3Pfu533qMMgHXmV1ruh,48S3Pfu533qMMgHXmV1ruh,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",rap,https://api.spotify.com/v1/audio-analysis/48S3Pfu533qMMgHXmV1ruh,0.535,0.114,78.974,0.449,0.217,0,4,0.812,4,167653,-9.306,0.321,1
2/28/15,2015,Don't,don't,ed sheeran,ed sheeran,9,43,36,38,5,https://embed.spotify.com/?uri=spotify:track:1huvTbEYtgltjQRXzrNKGi,1huvTbEYtgltjQRXzrNKGi,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GB1301400433,[u'pop'],pop,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,0.608,0.635,95.049,0.0659,0.0113,0,4,0.806,1,219840,-7.008,0.849,1
2/28/15,2015,Heroes (We Could Be),heroes,alesso,alesso,31,56,20,62,-6,https://embed.spotify.com/?uri=spotify:track:5vLOVP3M0Vg2FaYJnUcrvm,5vLOVP3M0Vg2FaYJnUcrvm,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUMV1400357,"[u'big room', u'dance pop', u'edm', u'electro house', u'pop', u'progressive electro house', u'tropical house']",edm,https://api.spotify.com/v1/audio-analysis/5vLOVP3M0Vg2FaYJnUcrvm,0.746,0.196,125.907,0.0671,0.0269,0,4,0.527,5,209867,-4.067,0.38,1
2/28/15,2015,Something In The Water,something in the water,carrie underwood,carrie underwood,24,74,20,79,-5,https://embed.spotify.com/?uri=spotify:track:4r23g3XYLDoNTwgTodatzT,4r23g3XYLDoNTwgTodatzT,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBE431400014,"[u'contemporary country', u'country', u'country dawn', u'dance pop', u'pop', u'post-teen pop']",country,https://api.spotify.com/v1/audio-analysis/4r23g3XYLDoNTwgTodatzT,0.878,0.0823,139.764,0.0575,0.0284,0,4,0.456,7,237093,-2.752,0.107,1
2/28/15,2015,Shotgun Rider,shotgun rider,tim mcgraw,tim mcgraw,38,82,20,84,-2,https://embed.spotify.com/?uri=spotify:track:0Mj3OAI3bRsUCLV4Yk7pd2,0Mj3OAI3bRsUCLV4Yk7pd2,,"[u'contemporary country', u'country', u'country road']",country,https://api.spotify.com/v1/audio-analysis/0Mj3OAI3bRsUCLV4Yk7pd2,0.903,0.148,167.848,0.0486,0.135,2.25E-06,4,0.46,7,236493,-4.551,0.714,1
2/28/15,2015,Where You Belong,where you belong,the weeknd,the weeknd,95,0,1,95,New,https://embed.spotify.com/?uri=spotify:track:23zykvOc3kJKObhUMC64EV,23zykvOc3kJKObhUMC64EV,,"[u'canadian pop', u'pop']",r&b,https://api.spotify.com/v1/audio-analysis/23zykvOc3kJKObhUMC64EV,0.437,0.169,119.923,0.036,0.184,0,4,0.386,9,297773,-7.946,0.0943,0
2/28/15,2015,I Put A Spell On You,i put a spell on you,annie lennox,annie lennox,97,0,1,97,New,https://embed.spotify.com/?uri=spotify:track:2k1FxnHzyWGUT9hNIGFjsE,2k1FxnHzyWGUT9hNIGFjsE,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBUV71401035,"[u'dance pop', u'folk', u'lilith', u'mellow gold', u'new romantic', u'new wave pop', u'pop rock', u'singer-songwriter', u'soft rock']",rock,https://api.spotify.com/v1/audio-analysis/2k1FxnHzyWGUT9hNIGFjsE,0.366,0.12,174.014,0.0359,0.442,1.23E-05,3,0.567,2,212047,-8.013,0.299,0
2/28/15,2015,Keep Your Money,keep your money,empire cast,empire cast,99,0,1,99,New,https://embed.spotify.com/?uri=spotify:track:3iZ79tg6mJNPqJC9WOrqbW,3iZ79tg6mJNPqJC9WOrqbW,,"[u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/3iZ79tg6mJNPqJC9WOrqbW,0.753,0.342,149.896,0.305,0.0351,1.74E-05,4,0.739,10,149747,-8.278,0.78,0
2/21/15,2015,Work It,work it,missy misdemeanor elliott,missy  elliott,2,0,26,35,Re-Entry,https://embed.spotify.com/?uri=spotify:track:4E5J1e3TFInbO6B35rCscQ,4E5J1e3TFInbO6B35rCscQ,,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']",rap,https://api.spotify.com/v1/audio-analysis/4E5J1e3TFInbO6B35rCscQ,0.902,0.236,126.028,0.136,0.00534,0.894,4,0.765,7,218208,-7.08,0.366,0
2/21/15,2015,Get Ur Freak On,get ur freak on,missy misdemeanor elliott,missy  elliott,7,0,25,40,Re-Entry,https://embed.spotify.com/?uri=spotify:track:6zsk6uF3MxfIeHPlubKBvR,6zsk6uF3MxfIeHPlubKBvR,,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,0.75,0.095,177.87,0.247,0.533,0.108,4,0.797,0,211120,-9.369,0.74,1
2/21/15,2015,Waves,waves,mr. probz,mr probz,14,39,25,46,-7,https://embed.spotify.com/?uri=spotify:track:2gGIhNmn8NaUr3LNofUIBZ,2gGIhNmn8NaUr3LNofUIBZ,,[u'tropical house'],edm,https://api.spotify.com/v1/audio-analysis/2gGIhNmn8NaUr3LNofUIBZ,0.278,0.38,173.652,0.0355,0.542,2.79E-05,4,0.364,5,174267,-12.262,0.2,0
2/21/15,2015,***Flawless,***flawless,beyonce,beyonce,41,100,20,97,3,https://embed.spotify.com/?uri=spotify:track:7tefUew2RUuSAqHyegMoY1,7tefUew2RUuSAqHyegMoY1,,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",r&b,https://api.spotify.com/v1/audio-analysis/7tefUew2RUuSAqHyegMoY1,0.688,0.438,140.553,0.245,0.0953,0.000645,4,0.476,1,250960,-7.799,0.352,1
2/21/15,2015,Body Language,body language,kid ink,kid ink,72,94,18,85,9,https://embed.spotify.com/?uri=spotify:track:38VErEiTizjEE6BjsmroFx,38VErEiTizjEE6BjsmroFx,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81400619,"[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/38VErEiTizjEE6BjsmroFx,0.529,0.0997,99.023,0.0383,0.0175,0,4,0.886,5,207784,-5.766,0.262,0
2/21/15,2015,L.A.LOVE (la la),l.a.love,fergie,fergie,27,84,18,92,-8,https://embed.spotify.com/?uri=spotify:track:2y7JA3IuVLkO0U4wxsXWtZ,2y7JA3IuVLkO0U4wxsXWtZ,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71402782,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/2y7JA3IuVLkO0U4wxsXWtZ,0.391,0.271,101.037,0.0533,0.0196,0,4,0.522,4,192653,-8.006,0.227,0
2/21/15,2015,Beg For It,beg for it,iggy azalea,iggy azalea,27,83,16,91,-8,https://embed.spotify.com/?uri=spotify:track:0ODGQ6GNIkHxK6m0345xjs,0ODGQ6GNIkHxK6m0345xjs,,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop']",rap,https://api.spotify.com/v1/audio-analysis/0ODGQ6GNIkHxK6m0345xjs,0.741,0.0831,92.988,0.0551,0.248,0.000131,4,0.806,10,178107,-4.303,0.385,0
2/21/15,2015,God Made Girls,god made girls,raelynn,raelynn,61,78,16,95,-17,https://embed.spotify.com/?uri=spotify:track:5y1ojCNp0g9IU7tmsrXPQk,5y1ojCNp0g9IU7tmsrXPQk,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71401308,"[u'contemporary country', u'country', u'deep talent show']",country,https://api.spotify.com/v1/audio-analysis/5y1ojCNp0g9IU7tmsrXPQk,0.905,0.143,156.06,0.0289,0.114,3.01E-06,4,0.51,3,216253,-2.913,0.796,1
2/21/15,2015,I Mean It,i mean it,g-eazy,g-eazy,98,98,4,99,-1,https://embed.spotify.com/?uri=spotify:track:3r3IydiFlCmsgY9B9L3o6Y,3r3IydiFlCmsgY9B9L3o6Y,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81400216,"[u'indie pop rap', u'rap']",rap,https://api.spotify.com/v1/audio-analysis/3r3IydiFlCmsgY9B9L3o6Y,0.577,0.134,139.97,0.119,0.135,0,4,0.719,10,236453,-5.966,0.135,1
2/21/15,2015,A Little Too Much,a little too much,shawn mendes,shawn mendes,94,0,1,94,New,https://embed.spotify.com/?uri=spotify:track:4BszVrNbk2bRw5skPOv4z1,4BszVrNbk2bRw5skPOv4z1,,"[u'canadian pop', u'pop', u'post-teen pop', u'viral pop']",pop,https://api.spotify.com/v1/audio-analysis/4BszVrNbk2bRw5skPOv4z1,0.52,0.109,165.61,0.0316,0.461,0,4,0.487,11,187053,-6.217,0.597,1
2/21/15,2015,Hotel,hotel,kid ink,kid ink,96,0,1,96,New,https://embed.spotify.com/?uri=spotify:track:4wYFAS2o03xNCN12Yi69Gu,4wYFAS2o03xNCN12Yi69Gu,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81500003,"[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/4wYFAS2o03xNCN12Yi69Gu,0.581,0.215,102.87,0.17,0.00497,0,4,0.78,10,218880,-6.996,0.693,0
2/21/15,2015,Out The Speakers,out the speakers,a-trak + milo,a-trak + milo,98,0,1,98,New,https://embed.spotify.com/?uri=spotify:track:1tJhQBf4uIlzUfhOykykk7,1tJhQBf4uIlzUfhOykykk7,,unknown,unknown,https://api.spotify.com/v1/audio-analysis/1tJhQBf4uIlzUfhOykykk7,0.931,0.963,103.952,0.0533,0.0103,0.761,4,0.677,1,194253,-3.269,0.287,1
2/14/15,2015,Rude,rude,magic!,magic!,1,45,41,44,1,https://embed.spotify.com/?uri=spotify:track:6RtPijgfPKROxEzTHNRiDp,6RtPijgfPKROxEzTHNRiDp,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=CAV171300005,[],pop,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,0.756,0.305,144.032,0.0389,0.0423,0,4,0.774,1,224840,-4.995,0.931,1
2/14/15,2015,Steal My Girl,steal my girl,one direction,one direction,13,84,18,99,-15,https://embed.spotify.com/?uri=spotify:track:3QEdkjBmbgwTnfvuZL9U97,3QEdkjBmbgwTnfvuZL9U97,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GB1101400554,"[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'talent show']",pop,https://api.spotify.com/v1/audio-analysis/3QEdkjBmbgwTnfvuZL9U97,0.756,0.145,77.1,0.0383,0.00337,0,4,0.47,10,227120,-5.96,0.521,0
2/14/15,2015,Perfect Storm,perfect storm,brad paisley,brad paisley,52,78,17,93,-15,https://embed.spotify.com/?uri=spotify:track:14UE0L5fL5TL0ohEiAv56X,14UE0L5fL5TL0ohEiAv56X,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USAV61400067,"[u'contemporary country', u'country', u'country road', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/14UE0L5fL5TL0ohEiAv56X,0.753,0.269,123.979,0.0346,0.365,4.19E-05,4,0.53,0,234840,-5.551,0.38,1
2/14/15,2015,Dangerous,dangerous,david guetta,david guetta,56,97,15,87,10,https://embed.spotify.com/?uri=spotify:track:1rf3C6fWUJU2puq8Smqph9,1rf3C6fWUJU2puq8Smqph9,,"[u'dance pop', u'edm', u'pop', u'tropical house']",edm,https://api.spotify.com/v1/audio-analysis/1rf3C6fWUJU2puq8Smqph9,0.747,0.107,92.161,0.0795,0.417,9.76E-06,4,0.466,4,203641,-4.838,0.43,0
2/14/15,2015,Til It's Gone,til it's gone,kenny chesney,kenny chesney,60,69,14,86,-17,https://embed.spotify.com/?uri=spotify:track:1Lh8n5owE0h0hgqWfqtvuD,1Lh8n5owE0h0hgqWfqtvuD,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=US6XF1400067,"[u'contemporary country', u'country', u'country road']",country,https://api.spotify.com/v1/audio-analysis/1Lh8n5owE0h0hgqWfqtvuD,0.822,0.272,86.481,0.049,0.00544,0.000197,4,0.499,4,250533,-7.122,0.499,1
2/14/15,2015,All About It,all about it,hoodie allen,hoodie allen,71,76,4,71,5,https://embed.spotify.com/?uri=spotify:track:358NczqtEEgwL6CCsowgmz,358NczqtEEgwL6CCsowgmz,,"[u'indie pop rap', u'pop rap', u'rap']",rap,https://api.spotify.com/v1/audio-analysis/358NczqtEEgwL6CCsowgmz,0.87,0.102,89.997,0.0815,0.013,0,4,0.734,1,205733,-5.335,0.861,0
2/14/15,2015,Can't Stop Dancin',can't stop dancin',becky g,becky g,88,95,3,88,7,https://embed.spotify.com/?uri=spotify:track:5NetSTs4dgiR6GLrZOQcwJ,5NetSTs4dgiR6GLrZOQcwJ,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81400729,"[u'dance pop', u'pop', u'post-teen pop']",pop,https://api.spotify.com/v1/audio-analysis/5NetSTs4dgiR6GLrZOQcwJ,0.669,0.0997,100.052,0.0638,0.00545,0.00138,4,0.645,0,198853,-7.946,0.568,0
2/7/15,2015,Don't Tell 'Em,don't tell 'em,jeremih,jeremih,6,39,31,47,-8,https://embed.spotify.com/?uri=spotify:track:0Dc7J9VPV4eOInoxUiZrsL,0Dc7J9VPV4eOInoxUiZrsL,,"[u'dance pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0Dc7J9VPV4eOInoxUiZrsL,0.525,0.111,97.988,0.0874,0.421,0,4,0.851,2,266840,-5.221,0.405,0
2/7/15,2015,Black Widow,black widow,iggy azalea,iggy azalea,3,44,30,48,-4,https://embed.spotify.com/?uri=spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,7pNC5ZIKtwUK0ReSpM3P9f,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBUV71400680,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop']",rap,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,0.726,0.111,163.991,0.143,0.181,0.000189,4,0.741,3,209423,-3.77,0.527,0
2/7/15,2015,Blame,blame,calvin harris,calvin harris,19,40,20,50,-10,https://embed.spotify.com/?uri=spotify:track:7EYWEwJyai7udNmqvRPsZM,7EYWEwJyai7udNmqvRPsZM,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GB1101400510,"[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']",edm,https://api.spotify.com/v1/audio-analysis/7EYWEwJyai7udNmqvRPsZM,0.859,0.404,127.934,0.0852,0.0282,0.00715,4,0.412,0,214427,-4.095,0.369,0
1/31/15,2015,Hot Boy,hot boy,bobby shmurda,bobby shmurda,6,29,25,34,-5,https://embed.spotify.com/?uri=spotify:track:0rFke7eNFHbGuGJUdRgjB2,0rFke7eNFHbGuGJUdRgjB2,,"[u'rap', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/0rFke7eNFHbGuGJUdRgjB2,0.5,0.0616,83.981,0.347,0.042,1.60E-05,4,0.859,9,194561,-7.628,0.186,1
1/31/15,2015,"Touchin, Lovin","touchin, lovin",trey songz,trey songz,43,58,20,62,-4,https://embed.spotify.com/?uri=spotify:track:0wy44jzofTRXBPwjl7KtBP,0wy44jzofTRXBPwjl7KtBP,,"[u'dance pop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0wy44jzofTRXBPwjl7KtBP,0.58,0.349,100.045,0.0746,0.0405,8.45E-06,4,0.813,11,221972,-6.724,0.443,1
1/31/15,2015,Hold You Down,hold you down,dj khaled,dj khaled,39,60,20,68,-8,https://embed.spotify.com/?uri=spotify:track:3PcRAilOjaOdX6RO5MzewO,3PcRAilOjaOdX6RO5MzewO,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCMV1400048,"[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/3PcRAilOjaOdX6RO5MzewO,0.664,0.165,151.873,0.0669,0.208,0,3,0.507,6,293253,-4.763,0.437,0
1/31/15,2015,No Love,no love,august alsina,august alsina,69,91,18,97,-6,https://embed.spotify.com/?uri=spotify:track:7ewfvLrlI0VNht4vEnoTMh,7ewfvLrlI0VNht4vEnoTMh,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71401583,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/7ewfvLrlI0VNht4vEnoTMh,0.625,0.863,130.794,0.148,0.00448,0,4,0.593,0,276080,-7.957,0.322,0
1/24/15,2015,Rather Be,rather be,clean bandit,clean bandit,10,44,31,46,-2,https://embed.spotify.com/?uri=spotify:track:3s4U7OHV7gnj42VV72eSZ6,3s4U7OHV7gnj42VV72eSZ6,,"[u'dance pop', u'edm', u'pop', u'tropical house', u'uk funky']",edm,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,0.586,0.193,120.97,0.0377,0.162,2.03E-06,4,0.799,11,227833,-6.735,0.549,1
1/24/15,2015,Stolen Dance,stolen dance,milky chance,milky chance,39,45,25,43,2,https://embed.spotify.com/?uri=spotify:track:44stBEuK7DXOyfoyuNndpn,44stBEuK7DXOyfoyuNndpn,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=DEL211400277,[u'german pop'],pop,https://api.spotify.com/v1/audio-analysis/44stBEuK7DXOyfoyuNndpn,0.566,0.0794,114.006,0.0364,0.411,0.000128,4,0.879,11,315693,-8.789,0.673,1
1/24/15,2015,Somewhere In My Car,somewhere in my car,keith urban,keith urban,49,79,20,84,-5,https://embed.spotify.com/?uri=spotify:track:3MFV4DgrAOXz6KURPQxRj9,3MFV4DgrAOXz6KURPQxRj9,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUG11401013,"[u'australian country', u'contemporary country', u'country', u'country road']",country,https://api.spotify.com/v1/audio-analysis/3MFV4DgrAOXz6KURPQxRj9,0.866,0.0858,118.005,0.0419,0.00535,2.92E-05,4,0.584,10,195973,-5.511,0.499,1
1/24/15,2015,Neon Light,neon light,blake shelton,blake shelton,43,89,20,99,-10,https://embed.spotify.com/?uri=spotify:track:289hx4t6fH2BBe8p6cnXo1,289hx4t6fH2BBe8p6cnXo1,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWBV1400473,"[u'contemporary country', u'country', u'country road', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/289hx4t6fH2BBe8p6cnXo1,0.78,0.0635,154.056,0.048,0.0189,1.01E-06,4,0.666,2,221402,-5.847,0.923,1
1/24/15,2015,Close Your Eyes,close your eyes,parmalee,parmalee,69,74,16,86,-12,https://embed.spotify.com/?uri=spotify:track:6ho8nmo2Z0y1tSCAdbjRE6,6ho8nmo2Z0y1tSCAdbjRE6,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=US58E1492408,"[u'contemporary country', u'country', u'country road', u'lift kit', u'modern country rock', u'modern uplift']",country,https://api.spotify.com/v1/audio-analysis/6ho8nmo2Z0y1tSCAdbjRE6,0.849,0.0845,143.973,0.0323,0.0159,0,4,0.548,11,214933,-3.499,0.803,1
1/24/15,2015,Best Friends,best friends,sophia grace,sophia grace,87,0,1,87,New,https://embed.spotify.com/?uri=spotify:track:4zj1DEHmzKdZ859fFtBmSx,4zj1DEHmzKdZ859fFtBmSx,,[],unknown,https://api.spotify.com/v1/audio-analysis/4zj1DEHmzKdZ859fFtBmSx,0.846,0.397,131.919,0.112,0.0571,0,4,0.681,6,199760,-4.608,0.643,0
1/24/15,2015,Blank Space,blank space,i prevail,i prevail,90,0,1,90,New,https://embed.spotify.com/?uri=spotify:track:3qnUqdzB7fjJOKrooVPX4k,3qnUqdzB7fjJOKrooVPX4k,,[u'screamo'],unknown,https://api.spotify.com/v1/audio-analysis/3qnUqdzB7fjJOKrooVPX4k,0.863,0.144,194.073,0.0941,0.00302,0,4,0.437,11,240928,-5.28,0.233,0
1/17/15,2015,Trumpets,trumpets,jason derulo,jason derulo,14,30,32,40,-10,https://embed.spotify.com/?uri=spotify:track:6jizk5lOUnfpaZXYMdfeC6,6jizk5lOUnfpaZXYMdfeC6,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWBV1300939,"[u'dance pop', u'pinoy hip hop', u'pop', u'pop rap', u'post-teen pop']",r&b,https://api.spotify.com/v1/audio-analysis/6jizk5lOUnfpaZXYMdfeC6,0.703,0.0962,81.897,0.236,0.563,0,4,0.627,0,217307,-4.884,0.64,1
1/17/15,2015,Lifestyle,lifestyle,rich gang,rich gang,16,42,25,50,-8,https://embed.spotify.com/?uri=spotify:track:5hmQ76WSXsot6JQV3NdaCV,5hmQ76WSXsot6JQV3NdaCV,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCMV1400038,"[u'gangster rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/5hmQ76WSXsot6JQV3NdaCV,0.669,0.0853,87.268,0.277,0.0144,0,4,0.564,1,269693,-5.238,0.477,1
1/17/15,2015,Anaconda,anaconda,nicki minaj,nicki minaj,2,48,22,48,0,https://embed.spotify.com/?uri=spotify:track:1blo7jFYjDyBkD43T4cvjY,1blo7jFYjDyBkD43T4cvjY,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCMV1400044,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b']",rap,https://api.spotify.com/v1/audio-analysis/1blo7jFYjDyBkD43T4cvjY,0.627,0.269,130.019,0.151,0.0547,0.000114,4,0.949,2,260827,-5.462,0.716,1
1/17/15,2015,Try,try,colbie caillat,colbie caillat,55,66,20,65,1,https://embed.spotify.com/?uri=spotify:track:27zVrE9dDN2Ij8rlHw0XHm,27zVrE9dDN2Ij8rlHw0XHm,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71401303,"[u'acoustic pop', u'dance pop', u'folk-pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'viral pop']",rock,https://api.spotify.com/v1/audio-analysis/27zVrE9dDN2Ij8rlHw0XHm,0.369,0.108,140.002,0.0299,0.812,0,4,0.602,1,224547,-9.752,0.537,1
1/17/15,2015,In Your Arms,in your arms,nico,nico,72,79,12,85,-6,https://embed.spotify.com/?uri=spotify:track:0LH5xRQz5D36FpIkYUFv2e,0LH5xRQz5D36FpIkYUFv2e,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWBV1400029,"[u'art pop', u'art rock', u'experimental', u'experimental rock', u'freak folk', u'melancholia', u'post-punk', u'psychedelic rock', u'singer-songwriter']",rock,https://api.spotify.com/v1/audio-analysis/0LH5xRQz5D36FpIkYUFv2e,0.81,0.249,110.118,0.0958,0.299,0,4,0.431,7,205800,-6.051,0.674,1
1/17/15,2015,Yellow Flicker Beat,yellow flicker beat,lorde,lorde,34,90,9,94,-4,https://embed.spotify.com/?uri=spotify:track:0GZoB8h0kqXn7XFm4Sj06k,0GZoB8h0kqXn7XFm4Sj06k,,"[u'art pop', u'dance pop', u'metropopolis', u'pop']",pop,https://api.spotify.com/v1/audio-analysis/0GZoB8h0kqXn7XFm4Sj06k,0.626,0.113,94.965,0.0356,0.0874,0.00038,4,0.586,1,232507,-8.448,0.0519,1
1/17/15,2015,Bed Of Lies,bed of lies,nicki minaj,nicki minaj,80,80,6,91,-11,https://embed.spotify.com/?uri=spotify:track:4GaKKWwNuCGg4N1qQUCebv,4GaKKWwNuCGg4N1qQUCebv,,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b']",rap,https://api.spotify.com/v1/audio-analysis/4GaKKWwNuCGg4N1qQUCebv,0.662,0.112,171.949,0.297,0.256,0,4,0.503,11,269947,-5.733,0.133,1
